,kode,Link Paket,Link Peserta,Nama Paket,Detail Paket,Tender,SPSE,Nilai Kontrak,K/L/PD,Link Tahapan,HPS
1109,880469,https://lpse.basarnas.go.id/eproc4/lelang/880469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/880469/peserta,Pekerjaan Pengadaan Perlengkapan Rescue Kantor PUsat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/880469/jadwal,8 M
1110,879469,https://lpse.basarnas.go.id/eproc4/lelang/879469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/879469/peserta,Pekerjaan Pengadaan Underwater Evacuation and Rescue Equipment Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/879469/jadwal,"6,3 M"
1111,878469,https://lpse.basarnas.go.id/eproc4/lelang/878469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/878469/peserta,PEKERJAAN PENGADAAN URBAN SEARCH AND  ADVISORY SET KANTOR PUSAT BADAN SAR NASIONAL,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/878469/jadwal,"14,8 M"
1112,877469,https://lpse.basarnas.go.id/eproc4/lelang/877469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/877469/peserta,Pekerjaan Perencanaan Perluasan Gedung Pos SAR Sarmi,Jasa Konsultansi Badan Usaha - TA 2016 - Seleksi Sederhana - Pascakualifikasi Satu File Pagu Anggaran,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/877469/jadwal,80 Jt
1113,876469,https://lpse.basarnas.go.id/eproc4/lelang/876469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/876469/peserta,Pekerjaan Pemagaran Dermaga,Pekerjaan Konstruksi - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/876469/jadwal,"903,6 Jt"
1114,875469,https://lpse.basarnas.go.id/eproc4/lelang/875469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/875469/peserta,Pekerjaan Pengadaan Jasa Konsultansi Perencanaan Kelengkapan Pembangunan Balai Diklat Badan SAR Nasional Tahun 2016,Jasa Konsultansi Badan Usaha - TA 2016 - Seleksi Umum - Prakualifikasi Dua File Kualitas dan Biaya,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/875469/jadwal,"478,7 Jt"
1115,874469,https://lpse.basarnas.go.id/eproc4/lelang/874469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/874469/peserta,Pekerjaan Pengadaan Power Ascender with Gasoline Engine Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/874469/jadwal,"8,6 M"
1116,873469,https://lpse.basarnas.go.id/eproc4/lelang/873469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/873469/peserta,PEKERJAAN PENGADAAN INTEGRATED DIGITAL NAVIGATIONAL SYSTEM BADAN SAR NASIONAL,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/873469/jadwal,20 M
1117,872469,https://lpse.basarnas.go.id/eproc4/lelang/872469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/872469/peserta,Pekerjaan Pengadaan Fly Way Kit untuk Helikopter Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/872469/jadwal,2 M
1118,871469,https://lpse.basarnas.go.id/eproc4/lelang/871469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/871469/peserta,Pengadaan Tactical Ascender Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/871469/jadwal,"10,8 M"
1119,870469,https://lpse.basarnas.go.id/eproc4/lelang/870469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/870469/peserta,Pengadaan Jasa Konsultansi Perencanaan Pematangan dan Pengurukan Tanah Belakang Kantor SAR Bandung,Jasa Konsultansi Badan Usaha - TA 2016 - Seleksi Sederhana - Pascakualifikasi Satu File Biaya Terendah,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/870469/jadwal,"102,7 Jt"
1120,869469,https://lpse.basarnas.go.id/eproc4/lelang/869469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/869469/peserta,Pekerjaan Pengawasan (Supervisi) Pembangunan 1 (Satu) Unit Kapal Penyelamatan (Rescue Boat) Bahan Aluminium Panjang 40 M untuk Kantor SAR Biak (Paket I),Jasa Konsultansi Badan Usaha - TA 2016 - Seleksi Umum - Prakualifikasi Dua File Kualitas dan Biaya,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/869469/jadwal,"624,2 Jt"
1121,868469,https://lpse.basarnas.go.id/eproc4/lelang/868469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/868469/peserta,PEKERJAAN PENGADAAN LICENSE ORACLE,Pengadaan Barang - TA 2016 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/868469/jadwal,"1,2 M"
1122,867469,https://lpse.basarnas.go.id/eproc4/lelang/867469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/867469/peserta,Pekerjaan Pengawasan (Supervisi) Pembangunan 1 (Satu) Unit Kapal Penyelamatan (Rescue Boat) Bahan Aluminium Panjang 40 M untuk Kantor SAR Pontianak (Paket II),Jasa Konsultansi Badan Usaha - TA 2016 - Seleksi Umum - Prakualifikasi Dua File Kualitas dan Biaya,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/867469/jadwal,"624,2 Jt"
1123,866469,https://lpse.basarnas.go.id/eproc4/lelang/866469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/866469/peserta,Pemeliharaan Rescue Boat 40 M berupa Docking KN. Arjuna SAR 229 1 (satu) Paket,Jasa Lainnya - TA 2016 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/866469/jadwal,"1,1 M"
1124,865469,https://lpse.basarnas.go.id/eproc4/lelang/865469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/865469/peserta,Pekerjaan Pengadaan Rescue Portable Heliport Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/865469/jadwal,14 M
1125,863469,https://lpse.basarnas.go.id/eproc4/lelang/863469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/863469/peserta,PEKERJAAN PENGADAAN PESAN BASARNAS MELALUI MEDIA ELEKTRONIK,Jasa Lainnya - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/863469/jadwal,"4,5 M"
1126,862469,https://lpse.basarnas.go.id/eproc4/lelang/862469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/862469/peserta,PEKERJAAN PENGADAAN FIELD OPERATION TACTICAL COMMUNICATION SYSTEM,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/862469/jadwal,48 M
1127,861469,https://lpse.basarnas.go.id/eproc4/lelang/861469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/861469/peserta,Pekerjaan Pengadaan Digital Multiband Direction Finder,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/861469/jadwal,"15,3 M"
1128,860469,https://lpse.basarnas.go.id/eproc4/lelang/860469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/860469/peserta,Pekerjaan Pengadaan Motor Trail Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/860469/jadwal,"1,6 M"
1129,858469,https://lpse.basarnas.go.id/eproc4/lelang/858469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/858469/peserta,PENGEMBANGAN JARINGAN INTEGRASI KOMUNIKASI RADIO DAN SATELIT,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/858469/jadwal,30 M
1130,857469,https://lpse.basarnas.go.id/eproc4/lelang/857469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/857469/peserta,Pekerjaan Pengadaan Rescue Truck  Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/857469/jadwal,"23,9 M"
1131,856469,https://lpse.basarnas.go.id/eproc4/lelang/856469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/856469/peserta,PEKERJAAN PENGADAAN COMMUNICATION SATELLITE DAN MONITORING RESCUE BOAT,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/856469/jadwal,30 M
1132,855469,https://lpse.basarnas.go.id/eproc4/lelang/855469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/855469/peserta,PENGADAAN TACTICAL SATELLITE COMMUNICATION PORTABLE,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/855469/jadwal,25 M
1133,854469,https://lpse.basarnas.go.id/eproc4/lelang/854469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/854469/peserta,PENGADAAN COMPACT ANALYZER AND MONITORING BANDWIDTH,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/854469/jadwal,"24,9 M"
1134,853469,https://lpse.basarnas.go.id/eproc4/lelang/853469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/853469/peserta,PEKERJAAN OPTIMALISASI JARINGAN BASARNAS,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/853469/jadwal,10 M
1135,852469,https://lpse.basarnas.go.id/eproc4/lelang/852469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/852469/peserta,Pekerjaan Pengadaan Air Safety Rescue Equipment Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/852469/jadwal,"7,5 M"
1136,851469,https://lpse.basarnas.go.id/eproc4/lelang/851469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/851469/peserta,"Pekerjaan Pengadaan Truk Angkut Personil 4 WD Kantor Pusat
Badan SAR Nasional",Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/851469/jadwal,"29,7 M"
1137,849469,https://lpse.basarnas.go.id/eproc4/lelang/849469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/849469/peserta,Pekerjaan Pengembangan Integrasi Maritime Surveillance,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/849469/jadwal,20 M
1138,848469,https://lpse.basarnas.go.id/eproc4/lelang/848469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/848469/peserta,"Pekerjaan Pengadaan Rigid Inflatable Boat (RIB) 9.5 Meter
Kantor Pusat Badan SAR Nasional",Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/848469/jadwal,"17,5 M"
1139,847469,https://lpse.basarnas.go.id/eproc4/lelang/847469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/847469/peserta,"Pekerjaan Pengadaan Pembangunan 1 (Satu) Unit Kapal Penyelamatan (Rescue Boat) Bahan Aluminium 
Panjang 40 M untuk Kantor SAR Pontianak (Paket II)",Pengadaan Barang - TA 2016 - Lelang Umum - Prakualifikasi Dua File Sistem Nilai,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/847469/jadwal,50 M
1140,846469,https://lpse.basarnas.go.id/eproc4/lelang/846469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/846469/peserta,Pekerjaan Pengadaan Pembangunan 1 (Satu) Unit Kapal Penyelamatan (Rescue Boat) Bahan Aluminium Panjang 40 M untuk Kantor SAR Biak (Paket I),Pekerjaan Konstruksi - TA 2016 - Lelang Umum - Prakualifikasi Dua File Sistem Nilai,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/846469/jadwal,"50,6 M"
1141,845469,https://lpse.basarnas.go.id/eproc4/lelang/845469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/845469/peserta,Pengadaan Peralatan Pendukung Operasional Helikopter,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/845469/jadwal,"26,8 M"
1142,844469,https://lpse.basarnas.go.id/eproc4/lelang/844469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/844469/peserta,PEKERJAAN PENGADAAN ELEKTRONIK INSTRUMEN,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/844469/jadwal,10 M
1143,843469,https://lpse.basarnas.go.id/eproc4/lelang/843469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/843469/peserta,PEKERJAAN PENGADAAN MANPACK DIRECTION FINDER,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/843469/jadwal,"16,7 M"
1144,842469,https://lpse.basarnas.go.id/eproc4/lelang/842469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/842469/peserta,PENGADAAN ELECTRICAL REPAIR PORTABLE EQUIPMENT,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/842469/jadwal,"3,4 M"
1145,841469,https://lpse.basarnas.go.id/eproc4/lelang/841469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/841469/peserta,Pengadaan Unmanned Aircraft Vehicle,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/841469/jadwal,42 M
1146,840469,https://lpse.basarnas.go.id/eproc4/lelang/840469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/840469/peserta,Pekerjaan Pengadaan Combitools Set Battery Driven Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/840469/jadwal,"4,2 M"
1147,839469,https://lpse.basarnas.go.id/eproc4/lelang/839469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/839469/peserta,Pengadaan Initial Provisioning Pesawat Helikopter Agusta AW 139 Kantor Pusat Basarnas,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/839469/jadwal,30 M
1148,838469,https://lpse.basarnas.go.id/eproc4/lelang/838469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/838469/peserta,PEKERJAAN PENGADAAN DISASTER SUPPORT TACTICAL EQUIPMENT KANTOR PUSAT BADAN SAR NASIONAL,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/838469/jadwal,44 M
1149,837469,https://lpse.basarnas.go.id/eproc4/lelang/837469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/837469/peserta,Pekerjaan Pengadaan Makanan Darurat,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/837469/jadwal,"7,5 M"
1150,836469,https://lpse.basarnas.go.id/eproc4/lelang/836469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/836469/peserta,Pekerjaan Pengadaan Rescue Excavator Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/836469/jadwal,"38,9 M"
1151,835469,https://lpse.basarnas.go.id/eproc4/lelang/835469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/835469/peserta,Pengadaan Ground Support Equipment Pesawat Helikopter Agusta AW-139 Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/835469/jadwal,30 M
1152,834469,https://lpse.basarnas.go.id/eproc4/lelang/834469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/834469/peserta,Pengadaan All Terrain Vehicle Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2016 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/834469/jadwal,"67,4 M"
1153,833469,https://lpse.basarnas.go.id/eproc4/lelang/833469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/833469/peserta,Pekerjaan Jasa Konsultansi Penyusunan Rancangan Rencana Induk Pencarian dan Pertolongan Nasional 2015 – 2035,Jasa Konsultansi Badan Usaha - TA 2016 - Seleksi Umum - Prakualifikasi Dua File Kualitas dan Biaya,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/833469/jadwal,"1,2 M"
1154,832469,https://lpse.basarnas.go.id/eproc4/lelang/832469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/832469/peserta,Perencanaan Teknis Pembangunan Gedung Operasional Kantor SAR Jakarta,Jasa Konsultansi Badan Usaha - TA 2016 - Seleksi Umum - Prakualifikasi Satu File Pagu Anggaran,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/832469/jadwal,279 Jt
1155,828469,https://lpse.basarnas.go.id/eproc4/lelang/828469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/828469/peserta,PEKERJAAN PENGADAAN PERLENGKAPAN PENDARATAN UNTUK PEMELIHARAAN PESAWAT HELIKOPTER KANTOR PUSAT BASARNAS,Pengadaan Barang - TA 2015 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/828469/jadwal,"850,4 Jt"
1156,827469,https://lpse.basarnas.go.id/eproc4/lelang/827469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/827469/peserta,PEKERJAAN PERBAIKAN KAPAL PENYELAMATAN (RESCUE BOAT) BAHAN ALUMUNIUM PANJANG 40 M KANTOR SAR DENPASAR (KN SAR-202),Jasa Lainnya - TA 2015 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/827469/jadwal,"1,1 M"
1157,826469,https://lpse.basarnas.go.id/eproc4/lelang/826469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/826469/peserta,Pekerjaan Perbaikan/Overlay Jalan Hanggar Badan SAR Nasional,Pekerjaan Konstruksi - TA 2015 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/826469/jadwal,"499,8 Jt"
1158,825469,https://lpse.basarnas.go.id/eproc4/lelang/825469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/825469/peserta,PEKERJAAN PERIODIC INSPECTION II UNTUK PEMELIHARAAN 2 (DUA) UNIT HOVERCRAFT KANTOR PUSAT BADAN SAR NASIONAL,Jasa Lainnya - TA 2015 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/825469/jadwal,"317,9 Jt"
1159,824469,https://lpse.basarnas.go.id/eproc4/lelang/824469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/824469/peserta,Pekerjaan Pengadaan Pakaian Rescue Badan SAR Nasional,Pengadaan Barang - TA 2015 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/824469/jadwal,"1,4 M"
1160,823469,https://lpse.basarnas.go.id/eproc4/lelang/823469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/823469/peserta,Pembangunan Pagar Kantor SAR,Pekerjaan Konstruksi - TA 2015 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 353.337.000,00",Badan SAR Nasional,/eproc4/lelang/823469/jadwal,"356,3 Jt"
1161,822469,https://lpse.basarnas.go.id/eproc4/lelang/822469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/822469/peserta,Pekerjaan Pengadaan Pakaian dan Perlengkapan Instruktur Balai Diklat Badan SAR Nasional,Pengadaan Barang - TA 2015 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/822469/jadwal,300 Jt
